Algorithm,Allocation,Processes,MessageSize,Latency
default,core,44,128,4.30
default,core,44,256,4.54
default,core,44,512,4.83
default,core,44,1024,5.58
default,core,44,2048,7.24
default,core,44,4096,9.89
default,core,44,8192,14.11
default,core,44,16384,24.13
default,core,44,32768,33.25
default,core,44,65536,57.64
default,core,44,131072,123.72
default,core,44,262144,246.24
default,core,44,524288,489.34
default,core,44,1048576,884.88
default,core,45,1,2.97
default,core,45,2,2.96
default,core,45,4,2.91
default,core,45,8,2.85
default,core,45,16,2.87
default,core,45,32,3.10
default,core,45,64,3.35
default,core,45,128,4.11
default,core,45,256,4.32
default,core,45,512,4.61
default,core,45,1024,5.42
default,core,45,2048,7.15
default,core,45,4096,9.82
default,core,45,8192,14.13
default,core,45,16384,22.89
default,core,45,32768,33.13
default,core,45,65536,57.72
default,core,45,131072,123.63
default,core,45,262144,248.24
default,core,45,524288,498.16
default,core,45,1048576,902.59
default,core,46,1,2.91
default,core,46,2,2.91
default,core,46,4,2.89
default,core,46,8,2.87
default,core,46,16,2.85
default,core,46,32,3.17
default,core,46,64,3.41
default,core,46,128,4.20
default,core,46,256,4.50
default,core,46,512,4.80
default,core,46,1024,5.69
default,core,46,2048,7.43
default,core,46,4096,10.08
default,core,46,8192,16.32
default,core,46,16384,24.87
default,core,46,32768,33.24
default,core,46,65536,58.99
default,core,46,131072,128.83
default,core,46,262144,255.17
default,core,46,524288,507.19
default,core,46,1048576,927.53
default,core,47,1,3.01
default,core,47,2,2.95
default,core,47,4,2.90
default,core,47,8,2.87
default,core,47,16,2.88
default,core,47,32,3.14
default,core,47,64,3.44
default,core,47,128,4.19
default,core,47,256,4.53
default,core,47,512,4.80
default,core,47,1024,5.63
default,core,47,2048,7.49
default,core,47,4096,10.14
default,core,47,8192,14.65
default,core,47,16384,23.28
default,core,47,32768,33.29
default,core,47,65536,58.60
default,core,47,131072,124.86
default,core,47,262144,250.48
default,core,47,524288,500.04
default,core,47,1048576,905.92
default,core,48,1,3.07
default,core,48,2,3.06
default,core,48,4,3.03
default,core,48,8,2.97
default,core,48,16,2.97
default,core,48,32,3.32
default,core,48,64,3.59
default,core,48,128,4.22
default,core,48,256,4.59
default,core,48,512,4.87
default,core,48,1024,5.79
default,core,48,2048,7.63
default,core,48,4096,10.38
default,core,48,8192,14.93
default,core,48,16384,23.69
default,core,48,32768,34.17
default,core,48,65536,60.13
default,core,48,131072,129.34
default,core,48,262144,260.59
default,core,48,524288,520.67
default,core,48,1048576,910.81
default,socket,2,1,0.50
default,socket,2,2,0.50
default,socket,2,4,0.50
default,socket,2,8,0.49
default,socket,2,16,0.47
default,socket,2,32,0.65
default,socket,2,64,0.59
default,socket,2,128,0.88
default,socket,2,256,0.92
default,socket,2,512,0.99
default,socket,2,1024,1.07
default,socket,2,2048,1.39
default,socket,2,4096,2.08
default,socket,2,8192,3.27
default,socket,2,16384,3.67
default,socket,2,32768,5.90
default,socket,2,65536,7.27
default,socket,2,131072,10.39
default,socket,2,262144,16.39
default,socket,2,524288,30.49
default,socket,2,1048576,62.23
default,socket,3,1,1.06
default,socket,3,2,1.06
default,socket,3,4,0.99
default,socket,3,8,0.95
default,socket,3,16,0.93
default,socket,3,32,0.84
default,socket,3,64,0.82
default,socket,3,128,1.21
default,socket,3,256,1.70
default,socket,3,512,1.35
default,socket,3,1024,1.63
default,socket,3,2048,2.13
default,socket,3,4096,3.00
default,socket,3,8192,4.60
default,socket,3,16384,6.74
default,socket,3,32768,10.95
default,socket,3,65536,15.36
default,socket,3,131072,47.98
default,socket,3,262144,45.25
default,socket,3,524288,85.55
default,socket,3,1048576,168.40
default,socket,4,1,0.62
default,socket,4,2,0.62
default,socket,4,4,0.62
default,socket,4,8,0.60
default,socket,4,16,0.60
default,socket,4,32,0.91
default,socket,4,64,0.84
default,socket,4,128,1.12
default,socket,4,256,1.16
default,socket,4,512,1.34
default,socket,4,1024,1.62
default,socket,4,2048,2.42
default,socket,4,4096,3.32
default,socket,4,8192,5.92
default,socket,4,16384,8.96
default,socket,4,32768,14.29
default,socket,4,65536,22.25
default,socket,4,131072,38.72
default,socket,4,262144,75.73
default,socket,4,524288,162.09
default,socket,4,1048576,498.64
default,socket,5,1,0.77
default,socket,5,2,0.78
default,socket,5,4,0.81
default,socket,5,8,0.76
default,socket,5,16,0.74
default,socket,5,32,0.90
default,socket,5,64,0.77
default,socket,5,128,1.27
default,socket,5,256,1.29
default,socket,5,512,1.46
default,socket,5,1024,1.71
default,socket,5,2048,2.58
default,socket,5,4096,3.59
default,socket,5,8192,6.87
default,socket,5,16384,9.72
default,socket,5,32768,15.68
default,socket,5,65536,29.06
default,socket,5,131072,58.97
default,socket,5,262144,116.65
default,socket,5,524288,229.04
default,socket,5,1048576,773.53
default,socket,6,1,0.88
default,socket,6,2,0.90
default,socket,6,4,0.89
default,socket,6,8,0.88
default,socket,6,16,0.86
default,socket,6,32,1.01
default,socket,6,64,0.96
default,socket,6,128,1.55
default,socket,6,256,1.57
default,socket,6,512,1.73
default,socket,6,1024,2.09
default,socket,6,2048,3.04
